method,chart_id,field,question_field,leg_index,correct,error_type,comparison_policy,pred_json,target_json
B1_prime_link,KBFF_L12,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBFF_L12,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBFF_L12,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 245.0, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}"
B1_prime_link,KBJC_R12L,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_observable,degree_display_rounding,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 135.3, ""type"": ""course_deg""}}"
B1_prime_link,KBJC_R12L,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBJC_R12L,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBJC_R12L,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 338.3, ""leg_distance_nm"": 7.0, ""leg_time_min"": null, ""turn"": ""LEFT""}}"
B1_prime_link,KBKX_R30,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 295.6, ""type"": ""course_deg""}}"
B1_prime_link,KBKX_R30,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBKX_R30,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBKX_R30,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 115.4, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
B1_prime_link,KBLF_R05,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_observable,degree_display_rounding,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 63.8, ""type"": ""course_deg""}}"
B1_prime_link,KBLF_R05,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBLF_R05,leg_2.Q5_hold_params,Q5_hold_params,2,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": null, ""turn"": null}}","{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBLF_R05,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBLF_R05,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 100.6, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
B1_prime_link,KBLV_R32RY,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_observable,degree_display_rounding,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 318.6, ""type"": ""course_deg""}}"
B1_prime_link,KBLV_R32RY,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBLV_R32RY,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBLV_R32RY,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 283.5, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
B1_prime_link,KBMQ_R01,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 13.1, ""type"": ""course_deg""}}"
B1_prime_link,KBMQ_R01,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBMQ_R01,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBMQ_R01,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 193.2, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
B1_prime_link,KBOS_L15R,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""direction"": ""inbound"", ""navaid"": ""BOS"", ""radial_deg"": 154.0, ""type"": ""navaid_radial""}}"
B1_prime_link,KBOS_L15R,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBOS_L15R,leg_2.Q5_hold_params,Q5_hold_params,2,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 334.0, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}"
B1_prime_link,KBOS_R32,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 330.7, ""type"": ""course_deg""}}"
B1_prime_link,KBOS_R32,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBOS_R32,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBOS_R32,leg_3.Q5_hold_params,Q5_hold_params,3,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": null, ""turn"": null}}","{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBOS_R32,leg_4.Q4_course_or_radial,Q4_course_or_radial,4,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBOS_R32,leg_4.Q5_hold_params,Q5_hold_params,4,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 284.1, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
B1_prime_link,KBRD_L34,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 339.7, ""type"": ""course_deg""}}"
B1_prime_link,KBRD_L34,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBRD_L34,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBRD_L34,leg_3.Q5_hold_params,Q5_hold_params,3,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 231.3, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}"
B1_prime_link,KBTL_L23R,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_observable,degree_display_rounding,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 226.6, ""type"": ""course_deg""}}"
B1_prime_link,KBTL_L23R,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBTL_L23R,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBTL_L23R,leg_3.Q5_hold_params,Q5_hold_params,3,False,inbound_degree_numeric_mismatch,degree_display_rounding,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 47, ""leg_distance_nm"": null, ""leg_time_min"": null, ""turn"": null}}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 189.5, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
B1_prime_link,KBTP_L08,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 80.0, ""type"": ""course_deg""}}"
B1_prime_link,KBTP_L08,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBTP_L08,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBTP_L08,leg_3.Q5_hold_params,Q5_hold_params,3,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 100.0, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}"
B1_prime_link,KBTR_R04L,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_observable,degree_display_rounding,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 43.4, ""type"": ""course_deg""}}"
B1_prime_link,KBTR_R04L,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBTR_R04L,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBTR_R04L,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 223.6, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
B1_prime_link,KBUM_R18,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_observable,degree_display_rounding,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 177.9, ""type"": ""course_deg""}}"
B1_prime_link,KBUM_R18,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBUM_R18,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBUM_R18,leg_3.Q5_hold_params,Q5_hold_params,3,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 357.9, ""leg_distance_nm"": 4.0, ""leg_time_min"": null, ""turn"": ""RIGHT""}}"
B1_prime_link,KBUR_L08-Z,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 78.9, ""type"": ""course_deg""}}"
B1_prime_link,KBUR_L08-Z,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 210.0, ""type"": ""course_deg""}}"
B1_prime_link,KBUR_L08-Z,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""direction"": ""inbound"", ""navaid"": ""VTU"", ""radial_deg"": 86.0, ""type"": ""navaid_radial""}}"
B1_prime_link,KBUR_L08-Z,leg_3.Q5_hold_params,Q5_hold_params,3,False,target_not_present_but_pred_present,exact_status_value,"{""status"": ""present"", ""value"": {""inbound_course_deg"": null, ""leg_distance_nm"": null, ""leg_time_min"": 1, ""turn"": null}}","{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBUR_L08-Z,leg_4.Q4_course_or_radial,Q4_course_or_radial,4,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBUR_L08-Z,leg_4.Q5_hold_params,Q5_hold_params,4,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 130.6, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""LEFT""}}"
B1_prime_link,KBUR_R08-Z,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 78.9, ""type"": ""course_deg""}}"
B1_prime_link,KBUR_R08-Z,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBUR_R08-Z,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,status_unknown,exact_status_value,"{""status"": ""unknown"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBUR_R08-Z,leg_4.Q4_course_or_radial,Q4_course_or_radial,4,False,missing_leg_or_field,exact_status_value,null,"{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBUR_R08-Z,leg_4.Q5_hold_params,Q5_hold_params,4,False,missing_leg_or_field,degree_display_rounding,null,"{""status"": ""present"", ""value"": {""inbound_course_deg"": 130.6, ""leg_distance_nm"": 5.0, ""leg_time_min"": null, ""turn"": ""LEFT""}}"
B1_prime_link,KBUY_I06-Z,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_observable,degree_display_rounding,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 60.1, ""type"": ""course_deg""}}"
B1_prime_link,KBUY_I06-Z,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBUY_I06-Z,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBUY_I06-Z,leg_3.Q5_hold_params,Q5_hold_params,3,False,status_not_observable,exact_status_value,"{""status"": ""not_observable"", ""value"": null}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 236.0, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}"
B1_prime_link,KBWG_I03-Y,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_not_applicable,degree_display_rounding,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 33.9, ""type"": ""course_deg""}}"
B1_prime_link,KBWG_I03-Y,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_not_applicable,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""present"", ""value"": {""type"": ""direct""}}"
B1_prime_link,KBWG_I03-Y,leg_3.Q4_course_or_radial,Q4_course_or_radial,3,True,correct,exact_status_value,"{""status"": ""not_applicable"", ""value"": null}","{""status"": ""not_applicable"", ""value"": null}"
B1_prime_link,KBWG_I03-Y,leg_3.Q5_hold_params,Q5_hold_params,3,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""inbound_course_deg"": 33.9, ""leg_distance_nm"": null, ""leg_time_min"": 1.0, ""turn"": ""RIGHT""}}"
B1_prime_link,KBWI_L15L,leg_1.Q4_course_or_radial,Q4_course_or_radial,1,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""course_deg"": 155.0, ""type"": ""course_deg""}}"
B1_prime_link,KBWI_L15L,leg_2.Q4_course_or_radial,Q4_course_or_radial,2,False,status_unknown,degree_display_rounding,"{""status"": ""unknown"", ""value"": null}","{""status"": ""present"", ""value"": {""direction"": ""inbound"", ""navaid"": ""BAL"", ""radial_deg"": 152.9, ""type"": ""navaid_radial""}}"
