method,target_scope,chart_id,field,correct,error_type,comparison_policy,pred_compact,target_compact
A2,Q4_direct,KARB_R24,leg_2.Q4_course_or_radial,True,correct,exact_status_value,"{""status"":""present"",""value"":{""type"":""direct""}}","{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q4_not_applicable,KARB_R24,leg_3.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KARB_R24,leg_3.Q5_hold_params,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""inbound_course_deg"":59.4,""leg_distance_nm"":5.0,""leg_time_min"":null,""turn"":""RIGHT""}}"
A2,Q4_angle,KARG_R04,leg_1.Q4_course_or_radial,False,status_unknown,degree_display_rounding,"{""status"":""unknown"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":44.0,""type"":""course_deg""}}"
A2,Q4_direct,KARG_R04,leg_2.Q4_course_or_radial,False,status_not_applicable,exact_status_value,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q5_hold_other,KARG_R04,leg_2.Q5_hold_params,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q4_not_applicable,KARG_R04,leg_3.Q4_course_or_radial,True,correct,exact_status_value,"{""status"":""not_applicable"",""value"":null}","{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KARG_R04,leg_3.Q5_hold_params,False,missing_inbound_course_deg,degree_display_rounding,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":4.0,""leg_time_min"":null,""turn"":""RIGHT""}}","{""status"":""present"",""value"":{""inbound_course_deg"":224.2,""leg_distance_nm"":4.0,""leg_time_min"":null,""turn"":""RIGHT""}}"
A2,Q4_angle,KARG_R18,leg_1.Q4_course_or_radial,False,status_not_applicable,degree_display_rounding,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":179.0,""type"":""course_deg""}}"
A2,Q5_hold_other,KARG_R18,leg_1.Q5_hold_params,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q4_direct,KARG_R18,leg_2.Q4_course_or_radial,False,status_not_applicable,exact_status_value,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q5_hold_other,KARG_R18,leg_2.Q5_hold_params,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":4.0,""leg_time_min"":null,""turn"":""RIGHT""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q4_not_applicable,KARG_R18,leg_3.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KARG_R18,leg_3.Q5_hold_params,False,missing_leg_or_field,exact_status_value,null,"{""status"":""present"",""value"":{""inbound_course_deg"":359.0,""leg_distance_nm"":4.0,""leg_time_min"":null,""turn"":""RIGHT""}}"
A2,Q4_angle,KARG_R22,leg_1.Q4_course_or_radial,False,status_not_applicable,degree_display_rounding,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":224.1,""type"":""course_deg""}}"
A2,Q5_hold_other,KARG_R22,leg_1.Q5_hold_params,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q4_direct,KARG_R22,leg_2.Q4_course_or_radial,False,status_not_applicable,exact_status_value,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q5_hold_other,KARG_R22,leg_2.Q5_hold_params,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":4.0,""leg_time_min"":null,""turn"":""RIGHT""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q4_not_applicable,KARG_R22,leg_3.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KARG_R22,leg_3.Q5_hold_params,False,missing_leg_or_field,exact_status_value,null,"{""status"":""present"",""value"":{""inbound_course_deg"":44.0,""leg_distance_nm"":4.0,""leg_time_min"":null,""turn"":""RIGHT""}}"
A2,Q4_angle,KARV_R18,leg_1.Q4_course_or_radial,False,status_unknown,degree_display_rounding,"{""status"":""unknown"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":180.9,""type"":""course_deg""}}"
A2,Q4_direct,KARV_R18,leg_2.Q4_course_or_radial,False,status_not_applicable,exact_status_value,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q5_hold_other,KARV_R18,leg_2.Q5_hold_params,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q4_angle,KARV_R18,leg_3.Q4_course_or_radial,False,status_not_applicable,degree_display_rounding,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":283.3,""type"":""course_deg""}}"
A2,Q5_hold_other,KARV_R18,leg_3.Q5_hold_params,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q4_not_applicable,KARV_R18,leg_4.Q4_course_or_radial,True,correct,exact_status_value,"{""status"":""not_applicable"",""value"":null}","{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KARV_R18,leg_4.Q5_hold_params,False,missing_inbound_course_deg,degree_display_rounding,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":4.0,""leg_time_min"":null,""turn"":""RIGHT""}}","{""status"":""present"",""value"":{""inbound_course_deg"":122.5,""leg_distance_nm"":5.0,""leg_time_min"":null,""turn"":""RIGHT""}}"
A2,Q4_angle,KARV_R28,leg_1.Q4_course_or_radial,False,status_unknown,degree_display_rounding,"{""status"":""unknown"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":282.6,""type"":""course_deg""}}"
A2,Q4_direct,KARV_R28,leg_2.Q4_course_or_radial,True,correct,exact_status_value,"{""status"":""present"",""value"":{""type"":""direct""}}","{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q4_angle,KARV_R28,leg_3.Q4_course_or_radial,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""course_deg"":248.7,""type"":""course_deg""}}"
A2,Q4_not_applicable,KARV_R28,leg_4.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KARV_R28,leg_4.Q5_hold_params,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""inbound_course_deg"":122.5,""leg_distance_nm"":5.0,""leg_time_min"":null,""turn"":""RIGHT""}}"
A2,Q4_angle,KAST_R26,leg_1.Q4_course_or_radial,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""course_deg"":260.7,""type"":""course_deg""}}"
A2,Q4_direct,KAST_R26,leg_2.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q4_not_applicable,KAST_R26,leg_3.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q4_not_applicable,KAST_R26,leg_4.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q4_not_applicable,KAST_R26,leg_5.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KAST_R26,leg_5.Q5_hold_params,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""inbound_course_deg"":349.6,""leg_distance_nm"":5.0,""leg_time_min"":null,""turn"":""LEFT""}}"
A2,Q4_angle,KATL_I09R,leg_1.Q4_course_or_radial,True,correct,degree_display_rounding,"{""status"":""present"",""value"":{""course_deg"":100.0,""type"":""course_deg""}}","{""status"":""present"",""value"":{""course_deg"":100.0,""type"":""course_deg""}}"
A2,Q4_angle,KATL_I09R,leg_2.Q4_course_or_radial,False,status_unknown,degree_display_rounding,"{""status"":""unknown"",""value"":null}","{""status"":""present"",""value"":{""direction"":""inbound"",""navaid"":""AHN"",""radial_deg"":234.6,""type"":""navaid_radial""}}"
A2,Q4_not_applicable,KATL_I09R,leg_3.Q4_course_or_radial,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""direction"":""outbound"",""navaid"":""FUN"",""radial_deg"":235.0,""type"":""navaid_radial""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KATL_I09R,leg_3.Q5_hold_params,False,status_not_applicable,degree_display_rounding,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""inbound_course_deg"":54.6,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}"
A2,Q4_angle,KAUS_I18L,leg_1.Q4_course_or_radial,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""course_deg"":174.7,""type"":""course_deg""}}"
A2,Q4_angle,KAUS_I18L,leg_2.Q4_course_or_radial,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""course_deg"":40.0,""type"":""course_deg""}}"
A2,Q4_angle,KAUS_I18L,leg_3.Q4_course_or_radial,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""direction"":""inbound"",""navaid"":""CWK"",""radial_deg"":87.7,""type"":""navaid_radial""}}"
A2,Q4_not_applicable,KAUS_I18L,leg_4.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KAUS_I18L,leg_4.Q5_hold_params,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""inbound_course_deg"":267.7,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}"
A2,Q4_angle,KAVQ_R12,leg_1.Q4_course_or_radial,False,status_unknown,degree_display_rounding,"{""status"":""unknown"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":138.4,""type"":""course_deg""}}"
A2,Q4_direct,KAVQ_R12,leg_2.Q4_course_or_radial,False,status_not_applicable,exact_status_value,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q5_hold_other,KAVQ_R12,leg_2.Q5_hold_params,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q4_not_applicable,KAVQ_R12,leg_3.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KAVQ_R12,leg_3.Q5_hold_params,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""inbound_course_deg"":128.1,""leg_distance_nm"":6.0,""leg_time_min"":null,""turn"":""RIGHT""}}"
A2,Q4_angle,KAVQ_R21,leg_1.Q4_course_or_radial,False,status_not_applicable,degree_display_rounding,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":198.6,""type"":""course_deg""}}"
A2,Q5_hold_other,KAVQ_R21,leg_1.Q5_hold_params,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q4_direct,KAVQ_R21,leg_2.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q4_not_applicable,KAVQ_R21,leg_3.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q4_not_applicable,KAVQ_R21,leg_4.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KAVQ_R21,leg_4.Q5_hold_params,False,missing_leg_or_field,exact_status_value,null,"{""status"":""present"",""value"":{""inbound_course_deg"":111.0,""leg_distance_nm"":6.0,""leg_time_min"":null,""turn"":""LEFT""}}"
A2,Q4_angle,KAWG_R36,leg_1.Q4_course_or_radial,False,status_unknown,degree_display_rounding,"{""status"":""unknown"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":4.1,""type"":""course_deg""}}"
A2,Q4_direct,KAWG_R36,leg_2.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q4_not_applicable,KAWG_R36,leg_3.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KAWG_R36,leg_3.Q5_hold_params,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""inbound_course_deg"":184.1,""leg_distance_nm"":4.0,""leg_time_min"":null,""turn"":""RIGHT""}}"
A2,Q4_angle,KAWM_L17,leg_1.Q4_course_or_radial,False,status_unknown,degree_display_rounding,"{""status"":""unknown"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":179.6,""type"":""course_deg""}}"
A2,Q4_angle,KAWM_L17,leg_2.Q4_course_or_radial,False,round_equivalent_but_other_mismatch,degree_display_rounding,"{""status"":""present"",""value"":{""direction"":""outbound"",""navaid"":""OME"",""radial_deg"":147.0,""type"":""navaid_radial""}}","{""status"":""present"",""value"":{""direction"":""inbound"",""navaid"":""GQE"",""radial_deg"":147.0,""type"":""navaid_radial""}}"
A2,Q4_not_applicable,KAWM_L17,leg_3.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KAWM_L17,leg_3.Q5_hold_params,False,missing_leg_or_field,exact_status_value,null,"{""status"":""present"",""value"":{""inbound_course_deg"":122.0,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}"
A2,Q4_angle,KAXH_L09,leg_1.Q4_course_or_radial,False,type_mismatch:direct->course_deg,degree_display_rounding,"{""status"":""present"",""value"":{""type"":""direct""}}","{""status"":""present"",""value"":{""course_deg"":89.2,""type"":""course_deg""}}"
A2,Q4_direct,KAXH_L09,leg_2.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q4_angle,KAXH_R27,leg_1.Q4_course_or_radial,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""course_deg"":269.3,""type"":""course_deg""}}"
A2,Q4_direct,KAXH_R27,leg_2.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q4_angle,KAXH_R27,leg_3.Q4_course_or_radial,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""course_deg"":200.4,""type"":""course_deg""}}"
A2,Q4_angle,KAXV_R26,leg_1.Q4_course_or_radial,False,status_unknown,degree_display_rounding,"{""status"":""unknown"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":260.7,""type"":""course_deg""}}"
A2,Q4_direct,KAXV_R26,leg_2.Q4_course_or_radial,False,status_not_applicable,exact_status_value,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q5_hold_other,KAXV_R26,leg_2.Q5_hold_params,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q4_not_applicable,KAXV_R26,leg_3.Q4_course_or_radial,False,missing_leg_or_field,exact_status_value,null,"{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KAXV_R26,leg_3.Q5_hold_params,False,missing_leg_or_field,degree_display_rounding,null,"{""status"":""present"",""value"":{""inbound_course_deg"":80.4,""leg_distance_nm"":4.0,""leg_time_min"":null,""turn"":""RIGHT""}}"
A2,Q4_angle,KBDL_L33,leg_1.Q4_course_or_radial,False,status_not_applicable,degree_display_rounding,"{""status"":""not_applicable"",""value"":null}","{""status"":""present"",""value"":{""course_deg"":328.4,""type"":""course_deg""}}"
A2,Q5_hold_other,KBDL_L33,leg_1.Q5_hold_params,False,target_not_present_but_pred_present,exact_status_value,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}","{""status"":""not_applicable"",""value"":null}"
A2,Q4_direct,KBDL_L33,leg_2.Q4_course_or_radial,False,status_unknown,exact_status_value,"{""status"":""unknown"",""value"":null}","{""status"":""present"",""value"":{""type"":""direct""}}"
A2,Q4_not_applicable,KBDL_L33,leg_3.Q4_course_or_radial,True,correct,exact_status_value,"{""status"":""not_applicable"",""value"":null}","{""status"":""not_applicable"",""value"":null}"
A2,Q5_hold_inbound_course,KBDL_L33,leg_3.Q5_hold_params,False,missing_inbound_course_deg,degree_display_rounding,"{""status"":""present"",""value"":{""inbound_course_deg"":null,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""RIGHT""}}","{""status"":""present"",""value"":{""inbound_course_deg"":274.8,""leg_distance_nm"":null,""leg_time_min"":1.0,""turn"":""LEFT""}}"
